X [mm], Y [mm], Z [mm], Heading [degrees], Filename
30649, 17117, 65, -43.916, frame00580.jpg
30637, 17130, 65, -43.916, frame00581.jpg
30625, 17142, 65, -43.916, frame00582.jpg
30613, 17155, 65, -43.916, frame00583.jpg
30601, 17167, 65, -43.916, frame00584.jpg
30589, 17179, 65, -43.916, frame00585.jpg
30577, 17192, 65, -43.916, frame00586.jpg
30565, 17204, 65, -43.901, frame00587.jpg
30553, 17217, 65, -43.677, frame00588.jpg
30541, 17230, 65, -43.677, frame00589.jpg
30529, 17243, 65, -43.677, frame00590.jpg
30516, 17255, 65, -43.677, frame00591.jpg
30504, 17268, 65, -43.677, frame00592.jpg
30492, 17281, 65, -43.677, frame00593.jpg
30479, 17294, 65, -43.677, frame00594.jpg
30467, 17307, 65, -43.677, frame00595.jpg
30455, 17320, 65, -43.677, frame00596.jpg
30443, 17333, 65, -43.677, frame00597.jpg
30430, 17346, 65, -43.677, frame00598.jpg
30418, 17358, 65, -43.763, frame00599.jpg
30406, 17371, 65, -45.112, frame00600.jpg
30393, 17384, 65, -45.112, frame00601.jpg
30381, 17396, 65, -45.112, frame00602.jpg
30368, 17409, 65, -45.112, frame00603.jpg
30356, 17421, 65, -45.112, frame00604.jpg
30343, 17433, 65, -45.112, frame00605.jpg
30331, 17446, 65, -45.112, frame00606.jpg
30318, 17458, 65, -45.112, frame00607.jpg
30306, 17471, 65, -45.112, frame00608.jpg
30293, 17483, 65, -45.112, frame00609.jpg
30281, 17495, 65, -45.112, frame00610.jpg
30269, 17508, 65, -44.919, frame00611.jpg
30256, 17520, 65, -42.092, frame00612.jpg
30244, 17534, 65, -42.092, frame00613.jpg
30231, 17548, 65, -42.092, frame00614.jpg
30219, 17561, 65, -42.092, frame00615.jpg
30207, 17575, 65, -42.092, frame00616.jpg
30195, 17588, 65, -42.092, frame00617.jpg
30182, 17602, 65, -42.092, frame00618.jpg
30170, 17616, 65, -42.092, frame00619.jpg
30158, 17629, 65, -42.092, frame00620.jpg
30145, 17643, 65, -42.092, frame00621.jpg
30133, 17657, 65, -42.092, frame00622.jpg
30121, 17670, 65, -42.224, frame00623.jpg
30108, 17684, 65, -44.343, frame00624.jpg
30096, 17696, 65, -44.343, frame00625.jpg
30084, 17708, 65, -44.343, frame00626.jpg
30073, 17720, 65, -44.343, frame00627.jpg
30061, 17733, 65, -44.343, frame00628.jpg
30049, 17745, 65, -44.343, frame00629.jpg
30037, 17757, 65, -44.343, frame00630.jpg
30025, 17769, 65, -44.343, frame00631.jpg
30013, 17782, 65, -44.343, frame00632.jpg
30001, 17794, 65, -44.343, frame00633.jpg
29989, 17806, 65, -44.343, frame00634.jpg
29977, 17818, 65, -44.059, frame00635.jpg
29965, 17831, 65, -40.102, frame00636.jpg
29953, 17845, 65, -40.102, frame00637.jpg
29942, 17858, 65, -40.102, frame00638.jpg
29930, 17872, 65, -40.102, frame00639.jpg
29918, 17886, 65, -40.102, frame00640.jpg
29907, 17900, 65, -40.102, frame00641.jpg
29895, 17914, 65, -40.102, frame00642.jpg
29883, 17927, 65, -40.102, frame00643.jpg
29872, 17941, 65, -40.102, frame00644.jpg
29860, 17955, 65, -40.102, frame00645.jpg
29849, 17969, 65, -40.102, frame00646.jpg
29837, 17983, 65, -40.456, frame00647.jpg
29825, 17996, 65, -45.431, frame00648.jpg
29812, 18009, 65, -45.431, frame00649.jpg
29799, 18023, 65, -45.431, frame00650.jpg
29785, 18036, 65, -45.431, frame00651.jpg
29772, 18049, 65, -45.431, frame00652.jpg
29759, 18062, 65, -45.431, frame00653.jpg
29746, 18075, 65, -45.431, frame00654.jpg
29732, 18088, 65, -45.431, frame00655.jpg
29719, 18101, 65, -45.431, frame00656.jpg
29706, 18114, 65, -45.431, frame00657.jpg
29693, 18127, 65, -45.431, frame00658.jpg
29679, 18140, 65, -45.583, frame00659.jpg
29666, 18153, 65, -47.789, frame00660.jpg
29653, 18165, 65, -47.789, frame00661.jpg
29639, 18178, 65, -47.789, frame00662.jpg
29626, 18190, 65, -47.789, frame00663.jpg
29612, 18202, 65, -47.789, frame00664.jpg
29599, 18214, 65, -47.789, frame00665.jpg
29585, 18226, 65, -47.789, frame00666.jpg
29572, 18239, 65, -47.789, frame00667.jpg
29558, 18251, 65, -47.789, frame00668.jpg
29545, 18263, 65, -47.789, frame00669.jpg
29531, 18275, 65, -47.789, frame00670.jpg
29518, 18288, 65, -47.509, frame00671.jpg
29505, 18300, 65, -43.368, frame00672.jpg
29493, 18312, 65, -43.368, frame00673.jpg
29481, 18325, 65, -43.368, frame00674.jpg
29469, 18337, 65, -43.368, frame00675.jpg
29458, 18349, 65, -43.368, frame00676.jpg
29446, 18362, 65, -43.368, frame00677.jpg
29434, 18374, 65, -43.368, frame00678.jpg
29422, 18387, 65, -43.368, frame00679.jpg
29411, 18399, 65, -43.368, frame00680.jpg
29399, 18412, 65, -43.368, frame00681.jpg
29387, 18424, 65, -43.368, frame00682.jpg
29375, 18436, 65, -43.205, frame00683.jpg
29364, 18449, 65, -41.059, frame00684.jpg
29352, 18462, 65, -41.059, frame00685.jpg
29340, 18476, 65, -41.059, frame00686.jpg
29329, 18489, 65, -41.059, frame00687.jpg
29317, 18502, 65, -41.059, frame00688.jpg
29306, 18516, 65, -41.059, frame00689.jpg
29294, 18529, 65, -41.059, frame00690.jpg
29282, 18542, 65, -41.059, frame00691.jpg
29271, 18556, 65, -41.059, frame00692.jpg
29259, 18569, 65, -41.059, frame00693.jpg
29247, 18582, 65, -41.059, frame00694.jpg
29236, 18596, 65, -41.333, frame00695.jpg
29224, 18609, 65, -45.063, frame00696.jpg
29212, 18621, 65, -45.063, frame00697.jpg
29199, 18634, 65, -45.063, frame00698.jpg
29187, 18646, 65, -45.063, frame00699.jpg
29175, 18658, 65, -45.063, frame00700.jpg
29162, 18671, 65, -45.063, frame00701.jpg
29150, 18683, 65, -45.063, frame00702.jpg
29138, 18695, 65, -45.063, frame00703.jpg
29125, 18708, 65, -45.063, frame00704.jpg
29113, 18720, 65, -45.063, frame00705.jpg
29101, 18732, 65, -45.063, frame00706.jpg
29088, 18745, 65, -44.635, frame00707.jpg
29076, 18757, 65, -39.127, frame00708.jpg
29065, 18771, 65, -39.127, frame00709.jpg
29053, 18785, 65, -39.127, frame00710.jpg
29042, 18799, 65, -39.127, frame00711.jpg
29031, 18812, 65, -39.127, frame00712.jpg
29020, 18826, 65, -39.127, frame00713.jpg
29008, 18840, 65, -39.127, frame00714.jpg
28997, 18854, 65, -39.127, frame00715.jpg
28986, 18868, 65, -39.127, frame00716.jpg
28975, 18881, 65, -39.127, frame00717.jpg
28964, 18895, 65, -39.127, frame00718.jpg
28952, 18909, 65, -39.508, frame00719.jpg
28941, 18923, 65, -44.507, frame00720.jpg
28929, 18935, 65, -44.507, frame00721.jpg
28916, 18948, 65, -44.507, frame00722.jpg
28904, 18960, 65, -44.507, frame00723.jpg
28892, 18973, 65, -44.507, frame00724.jpg
28879, 18985, 65, -44.507, frame00725.jpg
28867, 18998, 65, -44.507, frame00726.jpg
28855, 19010, 65, -44.507, frame00727.jpg
28843, 19023, 65, -44.507, frame00728.jpg
28830, 19035, 65, -44.507, frame00729.jpg
28818, 19048, 65, -44.507, frame00730.jpg
28806, 19060, 65, -44.329, frame00731.jpg
28793, 19073, 65, -42.055, frame00732.jpg
28782, 19086, 65, -42.055, frame00733.jpg
28770, 19099, 65, -42.055, frame00734.jpg
28759, 19112, 65, -42.055, frame00735.jpg
28747, 19125, 65, -42.055, frame00736.jpg
28735, 19137, 65, -42.055, frame00737.jpg
28724, 19150, 65, -42.055, frame00738.jpg
28712, 19163, 65, -42.055, frame00739.jpg
28700, 19176, 65, -42.055, frame00740.jpg
28689, 19189, 65, -42.055, frame00741.jpg
28677, 19202, 65, -42.055, frame00742.jpg
28666, 19215, 65, -42.079, frame00743.jpg
28654, 19228, 65, -42.392, frame00744.jpg
28642, 19240, 65, -42.392, frame00745.jpg
28631, 19253, 65, -42.392, frame00746.jpg
28619, 19265, 65, -42.392, frame00747.jpg
28608, 19278, 65, -42.392, frame00748.jpg
28596, 19291, 65, -42.392, frame00749.jpg
28585, 19303, 65, -42.392, frame00750.jpg
28573, 19316, 65, -42.392, frame00751.jpg
28562, 19328, 65, -42.392, frame00752.jpg
28550, 19341, 65, -42.392, frame00753.jpg
28539, 19354, 65, -42.392, frame00754.jpg
28527, 19366, 65, -42.410, frame00755.jpg
28516, 19379, 65, -42.614, frame00756.jpg
28503, 19393, 65, -42.614, frame00757.jpg
28490, 19407, 65, -42.614, frame00758.jpg
28478, 19420, 65, -42.614, frame00759.jpg
28465, 19434, 65, -42.614, frame00760.jpg
28452, 19448, 65, -42.614, frame00761.jpg
28440, 19462, 65, -42.614, frame00762.jpg
28427, 19476, 65, -42.614, frame00763.jpg
28414, 19489, 65, -42.614, frame00764.jpg
28401, 19503, 65, -42.614, frame00765.jpg
28389, 19517, 65, -42.614, frame00766.jpg
28376, 19531, 65, -42.505, frame00767.jpg
28363, 19545, 65, -41.093, frame00768.jpg
28352, 19558, 65, -41.093, frame00769.jpg
28341, 19571, 65, -41.093, frame00770.jpg
28329, 19584, 65, -41.093, frame00771.jpg
28318, 19597, 65, -41.093, frame00772.jpg
28306, 19610, 65, -41.093, frame00773.jpg
28295, 19623, 65, -41.093, frame00774.jpg
28284, 19636, 65, -41.093, frame00775.jpg
28272, 19649, 65, -41.093, frame00776.jpg
28261, 19662, 65, -41.093, frame00777.jpg
28249, 19675, 65, -41.093, frame00778.jpg
28238, 19688, 65, -40.777, frame00779.jpg
28227, 19702, 65, -37.062, frame00780.jpg
28216, 19716, 65, -37.062, frame00781.jpg
28206, 19729, 65, -37.062, frame00782.jpg
28195, 19743, 65, -37.062, frame00783.jpg
28185, 19757, 65, -37.062, frame00784.jpg
28174, 19771, 65, -37.062, frame00785.jpg
28164, 19785, 65, -37.062, frame00786.jpg
28153, 19799, 65, -37.062, frame00787.jpg
28143, 19813, 65, -37.062, frame00788.jpg
28132, 19827, 65, -37.062, frame00789.jpg
28122, 19841, 65, -37.062, frame00790.jpg
28111, 19855, 65, -37.537, frame00791.jpg
28100, 19869, 65, -42.873, frame00792.jpg
28088, 19882, 65, -42.873, frame00793.jpg
28076, 19895, 65, -42.873, frame00794.jpg
28063, 19908, 65, -42.873, frame00795.jpg
28051, 19922, 65, -42.873, frame00796.jpg
28039, 19935, 65, -42.873, frame00797.jpg
28027, 19948, 65, -42.873, frame00798.jpg
28014, 19961, 65, -42.873, frame00799.jpg
28002, 19975, 65, -42.873, frame00800.jpg
27990, 19988, 65, -42.873, frame00801.jpg
27977, 20001, 65, -42.873, frame00802.jpg
27965, 20014, 65, -42.793, frame00803.jpg
27953, 20028, 65, -41.865, frame00804.jpg
27941, 20041, 65, -41.865, frame00805.jpg
27929, 20054, 65, -41.865, frame00806.jpg
27917, 20067, 65, -41.865, frame00807.jpg
27906, 20080, 65, -41.865, frame00808.jpg
27894, 20093, 65, -41.865, frame00809.jpg
27882, 20107, 65, -41.865, frame00810.jpg
27870, 20120, 65, -41.865, frame00811.jpg
27858, 20133, 65, -41.865, frame00812.jpg
27847, 20146, 65, -41.865, frame00813.jpg
27835, 20159, 65, -41.865, frame00814.jpg
27823, 20172, 65, -41.795, frame00815.jpg
27811, 20186, 65, -41.026, frame00816.jpg
27799, 20199, 65, -41.026, frame00817.jpg
27787, 20213, 65, -41.026, frame00818.jpg
27776, 20226, 65, -41.026, frame00819.jpg
27764, 20240, 65, -41.026, frame00820.jpg
27752, 20254, 65, -41.026, frame00821.jpg
27740, 20267, 65, -41.026, frame00822.jpg
27728, 20281, 65, -41.026, frame00823.jpg
27716, 20295, 65, -41.026, frame00824.jpg
27704, 20308, 65, -41.026, frame00825.jpg
27693, 20322, 65, -41.026, frame00826.jpg
27681, 20335, 65, -41.078, frame00827.jpg
27669, 20349, 65, -41.667, frame00828.jpg
27657, 20362, 65, -41.667, frame00829.jpg
27645, 20376, 65, -41.667, frame00830.jpg
27634, 20389, 65, -41.667, frame00831.jpg
27622, 20402, 65, -41.667, frame00832.jpg
27610, 20415, 65, -41.667, frame00833.jpg
27598, 20429, 65, -41.667, frame00834.jpg
27586, 20442, 65, -41.667, frame00835.jpg
27575, 20455, 65, -41.667, frame00836.jpg
27563, 20468, 65, -41.667, frame00837.jpg
27551, 20482, 65, -41.667, frame00838.jpg
27539, 20495, 65, -41.402, frame00839.jpg
27527, 20508, 65, -38.516, frame00840.jpg
27516, 20522, 65, -38.516, frame00841.jpg
27505, 20536, 65, -38.516, frame00842.jpg
27494, 20550, 65, -38.516, frame00843.jpg
27483, 20564, 65, -38.516, frame00844.jpg
27472, 20578, 65, -38.516, frame00845.jpg
27461, 20592, 65, -38.516, frame00846.jpg
27450, 20606, 65, -38.516, frame00847.jpg
27439, 20619, 65, -38.516, frame00848.jpg
27428, 20633, 65, -38.516, frame00849.jpg
27417, 20647, 65, -38.516, frame00850.jpg
27406, 20661, 65, -39.244, frame00851.jpg
27394, 20675, 65, -46.822, frame00852.jpg
27381, 20688, 65, -46.822, frame00853.jpg
27367, 20700, 65, -46.822, frame00854.jpg
27354, 20713, 65, -46.822, frame00855.jpg
27341, 20725, 65, -46.822, frame00856.jpg
27327, 20738, 65, -46.822, frame00857.jpg
27314, 20751, 65, -46.822, frame00858.jpg
27300, 20763, 65, -46.822, frame00859.jpg
27287, 20776, 65, -46.822, frame00860.jpg
27274, 20788, 65, -46.822, frame00861.jpg
27260, 20801, 65, -46.822, frame00862.jpg
27247, 20814, 65, -46.161, frame00863.jpg
27233, 20826, 65, -38.788, frame00864.jpg
27223, 20840, 65, -38.788, frame00865.jpg
27212, 20854, 65, -38.788, frame00866.jpg
27201, 20867, 65, -38.788, frame00867.jpg
27190, 20881, 65, -38.788, frame00868.jpg
27179, 20894, 65, -38.788, frame00869.jpg
27168, 20908, 65, -38.788, frame00870.jpg
27157, 20922, 65, -38.788, frame00871.jpg
27146, 20935, 65, -38.788, frame00872.jpg
27135, 20949, 65, -38.788, frame00873.jpg
27124, 20963, 65, -38.788, frame00874.jpg
27113, 20976, 65, -38.879, frame00875.jpg
27102, 20990, 65, -39.763, frame00876.jpg
27090, 21004, 65, -39.763, frame00877.jpg
27078, 21019, 65, -39.763, frame00878.jpg
27066, 21033, 65, -39.763, frame00879.jpg
27054, 21048, 65, -39.763, frame00880.jpg
27042, 21062, 65, -39.763, frame00881.jpg
27030, 21077, 65, -39.763, frame00882.jpg
27018, 21091, 65, -39.763, frame00883.jpg
27006, 21106, 65, -39.763, frame00884.jpg
26994, 21120, 65, -39.763, frame00885.jpg
26982, 21135, 65, -39.763, frame00886.jpg
26970, 21149, 65, -40.363, frame00887.jpg
26957, 21163, 65, -46.562, frame00888.jpg
26944, 21176, 65, -46.562, frame00889.jpg
26930, 21189, 65, -46.562, frame00890.jpg
26917, 21202, 65, -46.562, frame00891.jpg
26903, 21215, 65, -46.562, frame00892.jpg
26889, 21228, 65, -46.562, frame00893.jpg
26876, 21241, 65, -46.562, frame00894.jpg
26862, 21253, 65, -46.562, frame00895.jpg
26849, 21266, 65, -46.562, frame00896.jpg
26835, 21279, 65, -46.562, frame00897.jpg
26821, 21292, 65, -46.562, frame00898.jpg
26808, 21305, 65, -45.811, frame00899.jpg
26794, 21318, 65, -37.758, frame00900.jpg
26784, 21332, 65, -37.758, frame00901.jpg
26773, 21346, 65, -37.758, frame00902.jpg
26762, 21360, 65, -37.758, frame00903.jpg
26751, 21374, 65, -37.758, frame00904.jpg
26740, 21388, 65, -37.758, frame00905.jpg
26729, 21402, 65, -37.758, frame00906.jpg
26719, 21416, 65, -37.758, frame00907.jpg
26708, 21430, 65, -37.758, frame00908.jpg
26697, 21444, 65, -37.758, frame00909.jpg
26686, 21458, 65, -37.758, frame00910.jpg
26675, 21472, 65, -38.007, frame00911.jpg
26664, 21486, 65, -40.338, frame00912.jpg
26652, 21500, 65, -40.338, frame00913.jpg
26640, 21515, 65, -40.338, frame00914.jpg
26628, 21529, 65, -40.338, frame00915.jpg
26615, 21543, 65, -40.338, frame00916.jpg
26603, 21558, 65, -40.338, frame00917.jpg
26591, 21572, 65, -40.338, frame00918.jpg
26579, 21587, 65, -40.338, frame00919.jpg
26567, 21601, 65, -40.338, frame00920.jpg
26554, 21615, 65, -40.338, frame00921.jpg
26542, 21630, 65, -40.338, frame00922.jpg
26530, 21644, 65, -40.854, frame00923.jpg
26518, 21658, 65, -46.222, frame00924.jpg
26505, 21671, 65, -46.222, frame00925.jpg
26492, 21683, 65, -46.222, frame00926.jpg
26479, 21695, 65, -46.222, frame00927.jpg
26466, 21707, 65, -46.222, frame00928.jpg
26453, 21720, 65, -46.222, frame00929.jpg
26441, 21732, 65, -46.222, frame00930.jpg
26428, 21744, 65, -46.222, frame00931.jpg
26415, 21757, 65, -46.222, frame00932.jpg
26402, 21769, 65, -46.222, frame00933.jpg
26389, 21781, 65, -46.222, frame00934.jpg
26376, 21794, 65, -45.706, frame00935.jpg
26364, 21806, 65, -40.754, frame00936.jpg
26352, 21820, 65, -40.754, frame00937.jpg
26340, 21833, 65, -40.754, frame00938.jpg
26328, 21847, 65, -40.754, frame00939.jpg
26317, 21861, 65, -40.754, frame00940.jpg
26305, 21874, 65, -40.754, frame00941.jpg
26293, 21888, 65, -40.754, frame00942.jpg
26281, 21902, 65, -40.754, frame00943.jpg
26270, 21915, 65, -40.754, frame00944.jpg
26258, 21929, 65, -40.754, frame00945.jpg
26246, 21942, 65, -40.754, frame00946.jpg
26234, 21956, 65, -40.989, frame00947.jpg
26223, 21970, 65, -43.197, frame00948.jpg
26210, 21983, 65, -43.197, frame00949.jpg
26197, 21996, 65, -43.197, frame00950.jpg
26185, 22010, 65, -43.197, frame00951.jpg
26172, 22023, 65, -43.197, frame00952.jpg
26160, 22036, 65, -43.197, frame00953.jpg
26147, 22050, 65, -43.197, frame00954.jpg
26135, 22063, 65, -43.197, frame00955.jpg
26122, 22076, 65, -43.197, frame00956.jpg
26110, 22090, 65, -43.197, frame00957.jpg
26097, 22103, 65, -43.197, frame00958.jpg
26085, 22116, 65, -42.803, frame00959.jpg
26072, 22130, 65, -39.038, frame00960.jpg
26061, 22144, 65, -39.038, frame00961.jpg
26050, 22158, 65, -39.038, frame00962.jpg
26038, 22172, 65, -39.038, frame00963.jpg
26027, 22186, 65, -39.038, frame00964.jpg
26016, 22200, 65, -39.038, frame00965.jpg
26004, 22214, 65, -39.038, frame00966.jpg
25993, 22228, 65, -39.038, frame00967.jpg
25981, 22242, 65, -39.038, frame00968.jpg
25970, 22256, 65, -39.038, frame00969.jpg
25959, 22270, 65, -39.038, frame00970.jpg
25947, 22284, 65, -39.353, frame00971.jpg
25936, 22298, 65, -42.279, frame00972.jpg
25924, 22311, 65, -42.279, frame00973.jpg
25912, 22325, 65, -42.279, frame00974.jpg
25900, 22338, 65, -42.279, frame00975.jpg
25887, 22351, 65, -42.279, frame00976.jpg
25875, 22365, 65, -42.279, frame00977.jpg
25863, 22378, 65, -42.279, frame00978.jpg
25851, 22391, 65, -42.279, frame00979.jpg
25839, 22405, 65, -42.279, frame00980.jpg
25827, 22418, 65, -42.279, frame00981.jpg
25815, 22431, 65, -42.279, frame00982.jpg
25802, 22445, 65, -42.890, frame00983.jpg
25790, 22458, 65, -48.707, frame00984.jpg
25777, 22469, 65, -48.707, frame00985.jpg
25764, 22481, 65, -48.707, frame00986.jpg
25751, 22492, 65, -48.707, frame00987.jpg
25738, 22504, 65, -48.707, frame00988.jpg
25725, 22515, 65, -48.707, frame00989.jpg
25712, 22527, 65, -48.707, frame00990.jpg
25699, 22538, 65, -48.707, frame00991.jpg
25686, 22550, 65, -48.707, frame00992.jpg
25673, 22561, 65, -48.707, frame00993.jpg
25659, 22573, 65, -48.707, frame00994.jpg
25646, 22584, 65, -47.619, frame00995.jpg
25634, 22596, 65, -38.008, frame00996.jpg
25623, 22610, 65, -38.008, frame00997.jpg
25612, 22624, 65, -38.008, frame00998.jpg
25600, 22638, 65, -38.008, frame00999.jpg
25589, 22652, 65, -38.008, frame01000.jpg
25578, 22666, 65, -38.008, frame01001.jpg
25567, 22681, 65, -38.008, frame01002.jpg
25556, 22695, 65, -38.008, frame01003.jpg
25545, 22709, 65, -38.008, frame01004.jpg
25534, 22723, 65, -38.008, frame01005.jpg
25523, 22737, 65, -38.008, frame01006.jpg
25512, 22751, 65, -38.456, frame01007.jpg
25501, 22765, 65, -42.603, frame01008.jpg
25490, 22778, 65, -42.603, frame01009.jpg
25478, 22790, 65, -42.603, frame01010.jpg
25466, 22803, 65, -42.603, frame01011.jpg
25455, 22816, 65, -42.603, frame01012.jpg
25443, 22828, 65, -42.603, frame01013.jpg
25431, 22841, 65, -42.603, frame01014.jpg
25419, 22854, 65, -42.603, frame01015.jpg
25408, 22867, 65, -42.603, frame01016.jpg
25396, 22879, 65, -42.603, frame01017.jpg
25384, 22892, 65, -42.603, frame01018.jpg
25373, 22905, 65, -42.563, frame01019.jpg
25361, 22918, 65, -42.243, frame01020.jpg
25348, 22932, 65, -42.243, frame01021.jpg
25335, 22946, 65, -42.243, frame01022.jpg
25322, 22960, 65, -42.243, frame01023.jpg
25309, 22974, 65, -42.243, frame01024.jpg
25297, 22988, 65, -42.243, frame01025.jpg
25284, 23003, 65, -42.243, frame01026.jpg
25271, 23017, 65, -42.243, frame01027.jpg
25258, 23031, 65, -42.243, frame01028.jpg
25245, 23045, 65, -42.243, frame01029.jpg
25232, 23059, 65, -42.243, frame01030.jpg
25219, 23073, 65, -42.402, frame01031.jpg
25207, 23088, 65, -43.866, frame01032.jpg
25194, 23100, 65, -43.866, frame01033.jpg
25182, 23113, 65, -43.866, frame01034.jpg
25169, 23126, 65, -43.866, frame01035.jpg
25157, 23139, 65, -43.866, frame01036.jpg
25144, 23152, 65, -43.866, frame01037.jpg
25132, 23165, 65, -43.866, frame01038.jpg
25119, 23178, 65, -43.866, frame01039.jpg
25107, 23191, 65, -43.866, frame01040.jpg
25094, 23204, 65, -43.866, frame01041.jpg
25082, 23217, 65, -43.866, frame01042.jpg
25069, 23230, 65, -43.828, frame01043.jpg
25057, 23243, 65, -43.464, frame01044.jpg
25046, 23255, 65, -43.464, frame01045.jpg
25034, 23267, 65, -43.464, frame01046.jpg
25023, 23279, 65, -43.464, frame01047.jpg
25012, 23291, 65, -43.464, frame01048.jpg
25000, 23303, 65, -43.464, frame01049.jpg
24989, 23315, 65, -43.464, frame01050.jpg
24978, 23327, 65, -43.464, frame01051.jpg
24966, 23339, 65, -43.464, frame01052.jpg
24955, 23351, 65, -43.464, frame01053.jpg
24944, 23363, 65, -43.464, frame01054.jpg
24932, 23375, 65, -43.192, frame01055.jpg
24921, 23387, 65, -41.082, frame01056.jpg
24909, 23400, 65, -41.082, frame01057.jpg
24897, 23414, 65, -41.082, frame01058.jpg
24886, 23427, 65, -41.082, frame01059.jpg
24874, 23441, 65, -41.082, frame01060.jpg
24862, 23454, 65, -41.082, frame01061.jpg
24850, 23468, 65, -41.082, frame01062.jpg
24838, 23482, 65, -41.082, frame01063.jpg
24827, 23495, 65, -41.082, frame01064.jpg
24815, 23509, 65, -41.082, frame01065.jpg
24803, 23522, 65, -41.082, frame01066.jpg
24791, 23536, 65, -41.355, frame01067.jpg
24779, 23549, 65, -43.691, frame01068.jpg
24767, 23562, 65, -43.691, frame01069.jpg
24755, 23575, 65, -43.691, frame01070.jpg
